model,weight,auc,prob_threshold,TP,FP,FN,TN,n_positive,n_negative,recall,fn_rate,specificity,fp_rate,precision,tn_fp_ratio,large_threshold,n_train_large,n_test_large
ExtraTrees,1,0.8043478260869565,0.05,8,47,0,45,8,92,1.0,0.0,0.4891304347826087,0.5108695652173914,0.14545454545454545,0.9574468085106383,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.1,4,11,4,81,8,92,0.5,0.5,0.8804347826086957,0.11956521739130435,0.26666666666666666,7.363636363636363,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.15000000000000002,1,7,7,85,8,92,0.125,0.875,0.9239130434782609,0.07608695652173914,0.125,12.142857142857142,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.2,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.25,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.3,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.35000000000000003,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.4,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.45,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.5,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.55,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.6000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.6500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.7000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,1,0.8043478260869565,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.05,8,82,0,10,8,92,1.0,0.0,0.10869565217391304,0.8913043478260869,0.08888888888888889,0.12195121951219512,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.1,6,32,2,60,8,92,0.75,0.25,0.6521739130434783,0.34782608695652173,0.15789473684210525,1.875,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.15000000000000002,3,12,5,80,8,92,0.375,0.625,0.8695652173913043,0.13043478260869565,0.2,6.666666666666667,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.2,1,7,7,85,8,92,0.125,0.875,0.9239130434782609,0.07608695652173914,0.125,12.142857142857142,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.25,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.3,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.35000000000000003,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.4,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.45,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.5,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.55,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.6000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.6500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.7000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,2,0.8097826086956521,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.05,8,90,0,2,8,92,1.0,0.0,0.021739130434782608,0.9782608695652174,0.08163265306122448,0.022222222222222223,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.1,8,59,0,33,8,92,1.0,0.0,0.358695652173913,0.6413043478260869,0.11940298507462686,0.559322033898305,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.15000000000000002,5,22,3,70,8,92,0.625,0.375,0.7608695652173914,0.2391304347826087,0.18518518518518517,3.1818181818181817,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.2,3,7,5,85,8,92,0.375,0.625,0.9239130434782609,0.07608695652173914,0.3,12.142857142857142,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.25,1,4,7,88,8,92,0.125,0.875,0.9565217391304348,0.043478260869565216,0.2,22.0,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.3,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.35000000000000003,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.4,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.45,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.5,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.55,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.6000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.6500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.7000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,3,0.7866847826086958,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.05,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.1,8,81,0,11,8,92,1.0,0.0,0.11956521739130435,0.8804347826086957,0.0898876404494382,0.13580246913580246,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.15000000000000002,8,53,0,39,8,92,1.0,0.0,0.42391304347826086,0.5760869565217391,0.13114754098360656,0.7358490566037735,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.2,5,25,3,67,8,92,0.625,0.375,0.7282608695652174,0.2717391304347826,0.16666666666666666,2.68,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.25,3,12,5,80,8,92,0.375,0.625,0.8695652173913043,0.13043478260869565,0.2,6.666666666666667,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.3,2,5,6,87,8,92,0.25,0.75,0.9456521739130435,0.05434782608695652,0.2857142857142857,17.4,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.35000000000000003,1,3,7,89,8,92,0.125,0.875,0.967391304347826,0.03260869565217391,0.25,29.666666666666668,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.4,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.45,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.5,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.55,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.6000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.6500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.7000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,5,0.7703804347826086,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.05,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.1,8,90,0,2,8,92,1.0,0.0,0.021739130434782608,0.9782608695652174,0.08163265306122448,0.022222222222222223,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.15000000000000002,8,76,0,16,8,92,1.0,0.0,0.17391304347826086,0.8260869565217391,0.09523809523809523,0.21052631578947367,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.2,8,54,0,38,8,92,1.0,0.0,0.41304347826086957,0.5869565217391305,0.12903225806451613,0.7037037037037037,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.25,4,29,4,63,8,92,0.5,0.5,0.6847826086956522,0.31521739130434784,0.12121212121212122,2.1724137931034484,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.3,3,13,5,79,8,92,0.375,0.625,0.8586956521739131,0.14130434782608695,0.1875,6.076923076923077,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.35000000000000003,2,3,6,89,8,92,0.25,0.75,0.967391304347826,0.03260869565217391,0.4,29.666666666666668,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.4,1,3,7,89,8,92,0.125,0.875,0.967391304347826,0.03260869565217391,0.25,29.666666666666668,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.45,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.5,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.55,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.6000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.6500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.7000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,8,0.7418478260869565,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.05,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.1,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.15000000000000002,8,83,0,9,8,92,1.0,0.0,0.09782608695652174,0.9021739130434783,0.08791208791208792,0.10843373493975904,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.2,8,63,0,29,8,92,1.0,0.0,0.31521739130434784,0.6847826086956522,0.11267605633802817,0.4603174603174603,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.25,5,43,3,49,8,92,0.625,0.375,0.532608695652174,0.4673913043478261,0.10416666666666667,1.1395348837209303,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.3,4,22,4,70,8,92,0.5,0.5,0.7608695652173914,0.2391304347826087,0.15384615384615385,3.1818181818181817,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.35000000000000003,3,10,5,82,8,92,0.375,0.625,0.8913043478260869,0.10869565217391304,0.23076923076923078,8.2,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.4,2,3,6,89,8,92,0.25,0.75,0.967391304347826,0.03260869565217391,0.4,29.666666666666668,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.45,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.5,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.55,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.6000000000000001,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.6500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.7000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,10,0.7173913043478262,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.05,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.1,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.15000000000000002,8,88,0,4,8,92,1.0,0.0,0.043478260869565216,0.9565217391304348,0.08333333333333333,0.045454545454545456,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.2,8,77,0,15,8,92,1.0,0.0,0.16304347826086957,0.8369565217391305,0.09411764705882353,0.19480519480519481,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.25,8,61,0,31,8,92,1.0,0.0,0.33695652173913043,0.6630434782608695,0.11594202898550725,0.5081967213114754,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.3,5,47,3,45,8,92,0.625,0.375,0.4891304347826087,0.5108695652173914,0.09615384615384616,0.9574468085106383,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.35000000000000003,4,23,4,69,8,92,0.5,0.5,0.75,0.25,0.14814814814814814,3.0,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.4,3,10,5,82,8,92,0.375,0.625,0.8913043478260869,0.10869565217391304,0.23076923076923078,8.2,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.45,2,2,6,90,8,92,0.25,0.75,0.9782608695652174,0.021739130434782608,0.5,45.0,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.5,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.55,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.6000000000000001,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.6500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.7000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,15,0.7010869565217391,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.05,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.1,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.15000000000000002,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.2,8,83,0,9,8,92,1.0,0.0,0.09782608695652174,0.9021739130434783,0.08791208791208792,0.10843373493975904,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.25,8,73,0,19,8,92,1.0,0.0,0.20652173913043478,0.7934782608695652,0.09876543209876543,0.2602739726027397,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.3,8,58,0,34,8,92,1.0,0.0,0.3695652173913043,0.6304347826086957,0.12121212121212122,0.5862068965517241,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.35000000000000003,5,43,3,49,8,92,0.625,0.375,0.532608695652174,0.4673913043478261,0.10416666666666667,1.1395348837209303,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.4,4,23,4,69,8,92,0.5,0.5,0.75,0.25,0.14814814814814814,3.0,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.45,2,9,6,83,8,92,0.25,0.75,0.9021739130434783,0.09782608695652174,0.18181818181818182,9.222222222222221,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.5,2,3,6,89,8,92,0.25,0.75,0.967391304347826,0.03260869565217391,0.4,29.666666666666668,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.55,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.6000000000000001,1,1,7,91,8,92,0.125,0.875,0.9891304347826086,0.010869565217391304,0.5,91.0,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.6500000000000001,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.7000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,20,0.6956521739130435,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,30,0.686141304347826,0.05,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,30,0.686141304347826,0.1,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,30,0.686141304347826,0.15000000000000002,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,30,0.686141304347826,0.2,8,91,0,1,8,92,1.0,0.0,0.010869565217391304,0.9891304347826086,0.08080808080808081,0.01098901098901099,0.15,24,8
ExtraTrees,30,0.686141304347826,0.25,8,82,0,10,8,92,1.0,0.0,0.10869565217391304,0.8913043478260869,0.08888888888888889,0.12195121951219512,0.15,24,8
ExtraTrees,30,0.686141304347826,0.3,8,74,0,18,8,92,1.0,0.0,0.1956521739130435,0.8043478260869565,0.0975609756097561,0.24324324324324326,0.15,24,8
ExtraTrees,30,0.686141304347826,0.35000000000000003,8,61,0,31,8,92,1.0,0.0,0.33695652173913043,0.6630434782608695,0.11594202898550725,0.5081967213114754,0.15,24,8
ExtraTrees,30,0.686141304347826,0.4,5,50,3,42,8,92,0.625,0.375,0.45652173913043476,0.5434782608695652,0.09090909090909091,0.84,0.15,24,8
ExtraTrees,30,0.686141304347826,0.45,4,28,4,64,8,92,0.5,0.5,0.6956521739130435,0.30434782608695654,0.125,2.2857142857142856,0.15,24,8
ExtraTrees,30,0.686141304347826,0.5,3,12,5,80,8,92,0.375,0.625,0.8695652173913043,0.13043478260869565,0.2,6.666666666666667,0.15,24,8
ExtraTrees,30,0.686141304347826,0.55,2,3,6,89,8,92,0.25,0.75,0.967391304347826,0.03260869565217391,0.4,29.666666666666668,0.15,24,8
ExtraTrees,30,0.686141304347826,0.6000000000000001,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,30,0.686141304347826,0.6500000000000001,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,30,0.686141304347826,0.7000000000000001,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,30,0.686141304347826,0.7500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,30,0.686141304347826,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,30,0.686141304347826,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,30,0.686141304347826,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.05,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.1,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.15000000000000002,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.2,8,92,0,0,8,92,1.0,0.0,0.0,1.0,0.08,0.0,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.25,8,89,0,3,8,92,1.0,0.0,0.03260869565217391,0.967391304347826,0.08247422680412371,0.033707865168539325,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.3,8,84,0,8,8,92,1.0,0.0,0.08695652173913043,0.9130434782608695,0.08695652173913043,0.09523809523809523,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.35000000000000003,8,76,0,16,8,92,1.0,0.0,0.17391304347826086,0.8260869565217391,0.09523809523809523,0.21052631578947367,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.4,7,65,1,27,8,92,0.875,0.125,0.29347826086956524,0.7065217391304348,0.09722222222222222,0.4153846153846154,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.45,5,52,3,40,8,92,0.625,0.375,0.43478260869565216,0.5652173913043478,0.08771929824561403,0.7692307692307693,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.5,4,34,4,58,8,92,0.5,0.5,0.6304347826086957,0.3695652173913043,0.10526315789473684,1.7058823529411764,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.55,3,18,5,74,8,92,0.375,0.625,0.8043478260869565,0.1956521739130435,0.14285714285714285,4.111111111111111,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.6000000000000001,2,5,6,87,8,92,0.25,0.75,0.9456521739130435,0.05434782608695652,0.2857142857142857,17.4,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.6500000000000001,1,2,7,90,8,92,0.125,0.875,0.9782608695652174,0.021739130434782608,0.3333333333333333,45.0,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.7000000000000001,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.7500000000000001,0,1,8,91,8,92,0.0,1.0,0.9891304347826086,0.010869565217391304,0.0,91.0,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.8,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.8500000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
ExtraTrees,50,0.6480978260869565,0.9000000000000001,0,0,8,92,8,92,0.0,1.0,1.0,0.0,0.0,inf,0.15,24,8
